Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,Segment_Prediction_0,Segment_Prediction_1,C_S1_0.0,C_S1_1.0,C_S2_0.0,C_S2_1.0,C_S3_0.0,C_S3_1.0,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,Predicted_Distance_mean,Predicted_Distance_max,Predicted_Distance_min,Predicted_Distance_sum,Predicted_Distance_std,true_value,predicted_value,relative_error
declaration 102775_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,4,1,4,1,4,1,2951.246666666667,6315.483333333334,0.0,14756.233333333334,3094.1043227716877,350428.2,885374.0,0.0,1752141.0,372867.59602598887,177051.2,378929.0,0.0,885256.0,185674.3839432354,0.0,0.06635166,2.260703904462226e-05
declaration 102785_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,5,0,4,1,4,1,1244.4433333333332,3957.45,0.0,6222.216666666666,1636.722048010732,168673.2,373333.0,0.0,843366.0,180036.42125053474,72936.9,263375.0,0.0,364684.5,115142.35591996544,263375.0,227429.92,0.13647870194589465
declaration 102791_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,4,1,4,1,4,1,2083.0533333333333,5772.983333333334,0.0,10415.266666666666,2473.73284880922,225547.2,624916.0,0.0,1127736.0,283968.71411072736,124978.2,346379.0,0.0,624891.0,148429.23313384058,0.0,0.06635166,2.260703904462226e-05
declaration 102796_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,5,0,4,1,4,1,2024.1166666666672,9460.366666666669,0.0,10120.583333333336,4165.386175391052,235887.2,607235.0,0.0,1179436.0,322226.9556984642,170675.4,611604.0,0.0,853377.0,267798.04681849346,611604.0,308322.22,0.49587932919012956
declaration 102802_5,1,0,0,0,0,0,1,0,0,1,2,0,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,5,0,5,0,5,0,860.18,4027.5833333333335,0.0,4300.9,1773.7243241192307,105948.2,258054.0,0.0,529741.0,138345.19983794162,0.0,0.0,0.0,0.0,0.0,890274.0,629550.3,0.2928578027663393
declaration 102811_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,1,4,1,4,1,1804.2166666666667,4537.366666666667,0.0,9021.083333333334,1989.269639982362,233783.4,541265.0,0.0,1168917.0,234583.46774186793,108251.0,272242.0,0.0,541255.0,119358.44568776857,0.0,0.06635166,2.260703904462226e-05
declaration 102816_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,3,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,1,4,1,4,1,9851.28,40286.96666666667,0.0,49256.4,17153.19746057811,2093055.4,2955384.0,0.0,10465277.0,1190462.666210831,107633.2,290086.0,0.0,538166.0,143992.15795209128,0.0,0.06635166,2.260703904462226e-05
declaration 102821_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,3,2,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,4,1,4,1,4,1,2963.8433333333332,7861.45,0.0,14819.216666666667,3589.3868022925894,303532.2,889153.0,0.0,1517661.0,399500.11642388796,177738.8,471687.0,0.0,888694.0,215457.79247383928,0.0,0.06635166,2.260703904462226e-05
declaration 102826_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,1,4,1,4,1,935.5766666666668,4417.35,0.0,4677.883333333334,1948.4761893592645,59757.0,280673.0,0.0,298785.0,123666.21173546152,56133.8,265041.0,0.0,280669.0,116909.05149816246,0.0,0.06635166,2.260703904462226e-05
declaration 102831_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,1,4,1,4,1,2894.996666666667,10604.85,0.0,14474.983333333334,4438.736724242483,235946.2,868499.0,0.0,1179731.0,366053.26768750476,173542.8,636291.0,0.0,867714.0,266451.8223801444,0.0,0.06635166,2.260703904462226e-05
declaration 102836_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,1,4,1,4,1,874.3833333333334,3086.4,0.0,4371.916666666667,1295.0987772281223,79202.0,262315.0,0.0,396010.0,107926.46440053523,52462.0,185184.0,0.0,262310.0,77706.77051583085,0.0,0.06635166,2.260703904462226e-05
declaration 102841_5,1,0,0,0,1,0,1,0,0,0,2,0,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,5,0,5,0,510.8,2432.3,0.0,2554.0,1075.4280196998568,90478.4,153240.0,0.0,452392.0,82647.7177107753,83329.6,416648.0,0.0,416648.0,186330.6501378665,958404.0,682514.75,0.2878632079999666
declaration 102849_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,5,0,4,1,4,1,2355.1266666666666,7170.116666666667,0.0,11775.633333333333,2997.273624864029,260804.2,706538.0,0.0,1304021.0,327922.0185184276,109649.6,355553.0,0.0,548248.0,160805.88059303054,355553.0,310768.03,0.12595862993702767
declaration 102855_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,1,4,1,4,1,2331.37,10600.816666666668,0.0,11656.85,4642.471969256609,153191.0,699411.0,0.0,765955.0,306538.3749924306,139879.0,636049.0,0.0,699395.0,278550.3267418654,0.0,0.06635166,2.260703904462226e-05
declaration 102860_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,4,1,4,1,2315.7400000000002,6104.266666666666,0.0,11578.7,2738.966297980357,219336.6,694722.0,0.0,1096683.0,298071.74933025776,138944.0,366256.0,0.0,694720.0,164338.40061440296,0.0,0.06635166,2.260703904462226e-05
declaration 102865_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,4,1,4,1,4,1,2100.6366666666668,9895.816666666668,0.0,10503.183333333334,4365.028577836958,133518.6,630191.0,0.0,667593.0,278088.80922611756,126037.0,593749.0,0.0,630185.0,261902.43651214853,0.0,0.06635166,2.260703904462226e-05
declaration 102870_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,5,0,4,1,4,1,4254.070000000001,11290.083333333334,0.0,21270.350000000002,5211.40560738069,477749.4,1276221.0,0.0,2388747.0,525057.9405116163,192777.4,677405.0,0.0,963887.0,297965.5351694219,286482.0,288195.1,0.005979760508513624
declaration 102876_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,4,1,4,1,4,1,1827.95,5679.1,0.0,9139.75,2521.2893881680634,250274.4,548385.0,0.0,1251372.0,242022.30834325997,109528.4,340746.0,0.0,547642.0,151411.42636802548,0.0,0.06635166,2.260703904462226e-05
declaration 102881_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,2,5,0,4,1,4,1,1693.8266666666666,4086.35,0.0,8469.133333333333,1805.8318846556258,217153.6,508148.0,0.0,1085768.0,219695.06859349392,93119.4,289877.0,0.0,465597.0,133744.2337515902,289877.0,235193.31,0.18864445092228774
declaration 102887_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,2,3,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,1,4,1,4,1,2580.846666666667,6184.1,0.0,12904.233333333334,3009.3681878289117,301127.2,774254.0,0.0,1505636.0,322475.2387900504,154730.2,371046.0,0.0,773651.0,180691.02699691537,0.0,0.06635166,2.260703904462226e-05
declaration 102892_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,4,1,4,1,4,1,2302.3433333333332,6154.75,0.0,11511.716666666667,2549.110680234056,230186.0,690703.0,0.0,1150930.0,289274.65218974854,138140.0,369285.0,0.0,690700.0,152947.31819976444,0.0,0.06635166,2.260703904462226e-05
declaration 102897_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,5,0,4,1,4,1,1185.7133333333336,2808.016666666667,0.0,5928.5666666666675,1207.81520393689,136518.2,355714.0,0.0,682591.0,158841.43248598586,74845.0,266127.0,0.0,374225.0,116726.05494061726,266127.0,228873.95,0.1399822147884281
declaration 102903_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,3,4,1,4,1,4,1,1825.3799999999999,6177.083333333333,0.0,9126.9,2709.7605951397663,178556.2,547614.0,0.0,892781.0,223647.2681751333,109519.2,370625.0,0.0,547596.0,162588.666722807,0.0,0.06635166,2.260703904462226e-05
declaration 102908_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,1,4,1,4,1,1521.9933333333333,7091.566666666667,0.0,7609.966666666666,3116.358473278102,100022.0,456598.0,0.0,500110.0,199731.99069878616,91239.0,425494.0,0.0,456195.0,187030.57680229723,0.0,0.06635166,2.260703904462226e-05
declaration 102913_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,2,5,0,4,1,4,1,3687.5333333333338,9919.25,0.0,18437.666666666668,4621.829622187276,368997.6,1106260.0,0.0,1844988.0,498240.438581916,65785.9,206029.0,0.0,328929.5,94754.3647374621,206029.0,174820.7,0.15147526258439345
declaration 102919_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,4,1,4,1,4,1,1497.9,4869.683333333333,0.0,7489.5,1992.4430963922434,136852.4,449370.0,0.0,684262.0,186315.14425912887,89634.4,292181.0,0.0,448172.0,119769.73798627096,0.0,0.06635166,2.260703904462226e-05
declaration 102924_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,5,0,4,1,4,1,2243.67,9901.0,0.0,11218.35,4307.980858976228,281367.2,673101.0,0.0,1406836.0,354550.51334288035,77231.0,376924.0,0.0,386155.0,167581.15670623592,376924.0,314815.1,0.16477832732858613
declaration 102930_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,5,0,4,1,4,1,1958.3699999999997,7194.2,0.0,9791.849999999999,2998.5628351437886,233201.2,587511.0,0.0,1166006.0,288852.64336110896,40327.8,119200.0,0.0,201639.0,56729.9996844703,119200.0,109792.89,0.07891870281040268
declaration 102936_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,4,1,4,1,4,1,1245.6666666666665,4796.133333333333,0.0,6228.333333333333,2068.247681647169,92752.6,373700.0,0.0,463763.0,161274.07662981673,74727.0,287768.0,0.0,373635.0,124104.6424756141,0.0,0.06635166,2.260703904462226e-05
declaration 102941_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,5,0,4,1,4,1,2552.57,9921.716666666667,0.0,12762.85,4196.776696787006,293642.8,765771.0,0.0,1468214.0,380448.1095796114,78400.3,269101.0,0.0,392001.5,119149.95373561839,269101.0,233741.19,0.13139978112307274
declaration 102947_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,5,0,4,1,4,1,1165.7166666666667,4427.516666666666,0.0,5828.583333333333,1915.8602063143564,87177.6,349715.0,0.0,435888.0,151138.60637937614,109360.6,281152.0,0.0,546803.0,149848.4206983844,281152.0,241388.98,0.14142889122254154
declaration 102953_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,1,4,1,4,1,12135.96,52981.61666666667,0.0,60679.799999999996,23074.33022590797,1364266.8,3640788.0,0.0,6821334.0,1874816.5680214425,728151.4,3178897.0,0.0,3640757.0,1384463.8895622378,0.0,0.06635166,2.260703904462226e-05
declaration 102958_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,2,5,0,4,1,4,1,3389.4566666666665,9829.066666666668,0.0,16947.283333333333,4378.90950649309,347514.2,1016837.0,0.0,1737571.0,464612.18852791627,111783.4,361804.0,0.0,558917.0,163766.62252058566,197113.0,283640.38,0.4389734568496243
declaration 102964_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,1,4,1,4,1,1173.7066666666665,4832.816666666667,0.0,5868.533333333333,2093.000480324572,82963.4,352112.0,0.0,414817.0,152831.82770221654,70416.8,289969.0,0.0,352084.0,125583.95326115515,0.0,0.06635166,2.260703904462226e-05
declaration 102969_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,1,4,1,4,1,3166.5266666666666,7390.666666666667,0.0,15832.633333333333,3385.8412485468234,513301.2,949958.0,0.0,2566506.0,342704.85668822966,101303.6,359753.0,0.0,506518.0,156215.69360758862,0.0,0.06635166,2.260703904462226e-05
declaration 102974_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,3,4,1,4,1,4,1,1824.1166666666668,4682.983333333334,0.0,9120.583333333334,1971.7529768724976,243024.0,547235.0,0.0,1215120.0,241113.34533886754,109393.0,280979.0,0.0,546965.0,118367.5156514658,0.0,0.06635166,2.260703904462226e-05
declaration 102979_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,0,4,1,4,1,1696.25,4128.9,0.0,8481.25,1759.6300140622996,223179.8,508875.0,0.0,1115899.0,194438.71675337708,123053.4,367533.0,0.0,615267.0,173739.70803129606,367533.0,317548.4,0.13600028772926512
declaration 102985_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,1,4,1,4,1,2912.8900000000003,6125.3,0.0,14564.45,2772.2637158506805,324969.8,873867.0,0.0,1624849.0,371429.51968940214,174768.6,367518.0,0.0,873843.0,166342.12666910328,0.0,0.06635166,2.260703904462226e-05
declaration 102990_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,1,4,1,4,1,3765.9933333333333,8464.083333333334,0.0,18829.966666666667,3876.0262017088244,432701.2,1129798.0,0.0,2163506.0,473459.90382470615,225959.0,507845.0,0.0,1129795.0,232562.3008045371,0.0,0.06635166,2.260703904462226e-05
declaration 102995_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,5,0,4,1,4,1,1644.8966666666668,4074.6,0.0,8224.483333333334,1799.6822117776485,275911.0,493469.0,0.0,1379555.0,179218.79074890557,109608.2,375503.0,0.0,548041.0,166359.60816616516,375503.0,320264.22,0.14710609835340863
declaration 103001_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,4,1,4,1,1744.1733333333334,4048.65,0.0,8720.866666666667,1837.06773882396,219889.8,523252.0,0.0,1099449.0,224595.9534635475,104568.6,242919.0,0.0,522843.0,110320.87372659809,0.0,0.06635166,2.260703904462226e-05
declaration 103006_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,4,1,4,1,1718.9166666666665,4554.383333333333,0.0,8594.583333333332,2312.925644581146,198786.8,515675.0,0.0,993934.0,213697.1250899272,103109.0,273263.0,0.0,515545.0,138799.67161164322,0.0,0.06635166,2.260703904462226e-05
declaration 103011_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,2,5,0,4,1,4,1,1548.25,4820.933333333333,0.0,7741.25,2082.0932208423756,214687.0,464475.0,0.0,1073435.0,206840.49751197177,103520.4,372739.0,0.0,517602.0,163046.99077965223,372739.0,318209.34,0.14629447482018249
declaration 103017_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,0,4,1,4,1,1391.4766666666667,4128.55,0.0,6957.383333333333,1920.4650473619376,150026.6,417443.0,0.0,750133.0,171086.24394526874,123051.4,367557.0,0.0,615257.0,173742.05236441753,367557.0,317163.28,0.137104500118349
declaration 103023_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,4,1,4,1,4,1,2101.0,6101.116666666667,0.0,10505.0,2806.8142369904394,183427.2,630300.0,0.0,917136.0,273578.2726180937,126059.6,366067.0,0.0,630298.0,168409.22848318022,0.0,0.06635166,2.260703904462226e-05
declaration 103028_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,5,0,4,1,4,1,871.1133333333333,4128.116666666667,0.0,4355.566666666667,1821.491346526857,56460.2,261334.0,0.0,282301.0,114662.4748193584,123056.6,367583.0,0.0,615283.0,173751.1999031949,367583.0,317648.53,0.13584542470680092
declaration 103034_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,4,1,4,1,4,1,954.7166666666666,3387.1666666666665,0.0,4773.583333333333,1440.5558289250716,76713.0,286415.0,0.0,383565.0,122192.10758269129,57281.2,203230.0,0.0,286406.0,86434.84075128501,0.0,0.06635166,2.260703904462226e-05
declaration 103039_5,1,1,0,1,0,0,0,0,0,0,1,0,1,4,1,5,1,1,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,5,0,4,1,4,1,1163.2133333333334,4498.066666666667,0.0,5816.066666666667,1938.6700748766466,86428.4,348964.0,0.0,432142.0,150579.67598849453,109291.6,276574.0,0.0,546458.0,149672.3770266244,276574.0,236848.53,0.1436341404108846
declaration 103045_5,1,0,0,1,0,0,0,0,0,0,1,1,1,3,2,5,1,0,1,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,1,4,1,4,1,2034.3666666666668,4605.1,0.0,10171.833333333334,2164.7441909110953,237127.0,610310.0,0.0,1185635.0,255138.6662052618,121751.8,276306.0,0.0,608759.0,130245.76800879175,0.0,0.06635166,2.260703904462226e-05
