Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,Segment_Prediction_0,Segment_Prediction_1,C_S1_0.0,C_S1_1.0,C_S2_0.0,C_S2_1.0,C_S3_0.0,C_S3_1.0,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,Predicted_Distance_mean,Predicted_Distance_max,Predicted_Distance_min,Predicted_Distance_sum,Predicted_Distance_std,true_value,predicted_value,relative_error
declaration 104512_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,3,1,3,1,2320.8541666666665,8837.866666666667,0.0,9283.416666666666,4349.730116859423,271835.75,557005.0,0.0,1087343.0,314059.051892448,200107.5,530272.0,0.0,800430.0,245629.14832663216,243458.0,203384.83,0.16459993869579148
declaration 104517_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,4,0,3,1,4,0,2784.8666666666663,9786.416666666666,0.0,11139.466666666665,4710.580419906596,187466.0,668368.0,0.0,749864.0,322868.6813850692,21532.625,86130.5,0.0,86130.5,43065.25,476150.0,321375.62,0.3250538170744513
declaration 104523_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,4,0,3,1,4,0,693.1583333333333,1443.45,0.0,2772.633333333333,801.73015531689,61527.75,166358.0,0.0,246111.0,79356.8944468595,52796.375,211185.5,0.0,211185.5,105592.75,371802.0,456901.5,0.22888392208756272
declaration 104529_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,1,3,1,3309.241666666667,13222.233333333334,0.0,13236.966666666667,6608.662837273457,198825.75,794218.0,0.0,795303.0,396928.346988366,284771.0,793334.0,0.0,1139084.0,375975.3745349111,345067.0,292798.12,0.15147456870694676
declaration 104534_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,3,1,3,1,660.7166666666667,2541.3333333333335,0.0,2642.866666666667,1254.585983206914,41207.0,158572.0,0.0,164828.0,78294.63827534212,132799.75,372791.0,0.0,531199.0,174847.8642179633,372791.0,319831.78,0.1420614198035897
declaration 104539_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,3,1,3,1,3981.5416666666665,14831.3,0.0,15926.166666666666,7251.560453964374,255316.25,955570.0,0.0,1021265.0,467861.7722207953,346851.25,889878.0,0.0,1387405.0,408843.409038534,431838.0,236878.52,0.4514644018706089
declaration 104544_4,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0,4,0,4,0,2102.2208333333333,6801.766666666666,0.0,8408.883333333333,3191.725452936279,269800.75,504533.0,0.0,1079203.0,265695.20592510386,0.0,0.0,0.0,0.0,0.0,879280.0,874567.75,0.005359214357201347
declaration 104556_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,0,3,1,4,0,2752.9791666666665,8341.65,0.0,11011.916666666666,3932.6479454964683,290307.5,660715.0,0.0,1161230.0,341534.6688663783,18555.75,74223.0,0.0,74223.0,37111.5,455615.0,307639.62,0.32478161386258136
declaration 104562_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,3,1,3,1,3,1,406.525,1613.6166666666666,0.0,1626.1,804.7397017048431,24612.75,97566.0,0.0,98451.0,48636.591172867644,114478.75,360485.0,0.0,457915.0,170197.73370675847,360485.0,318783.7,0.11568113097632357
declaration 104567_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,1,3,1,10409.275,40337.28333333333,0.0,41637.1,19961.340351300634,644103.5,2498226.0,0.0,2576414.0,1236626.8900991655,780232.0,2420237.0,0.0,3120928.0,1127911.9618087811,622901.0,345872.06,0.44473991452895406
declaration 104572_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,3,1,3,1,2065.008333333333,8214.883333333333,0.0,8260.033333333333,4099.954228391753,124660.0,495602.0,0.0,498640.0,247297.6121504883,175303.25,492893.0,0.0,701213.0,232691.16843773136,205940.0,195061.98,0.05282128593279596
declaration 104577_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,1,3,1,2368.741666666667,8541.0,0.0,9474.966666666667,4138.318484098745,156135.5,568498.0,0.0,624542.0,276174.4955898957,190357.0,512460.0,0.0,761428.0,229518.32673666824,192936.0,194371.58,0.007440696008002653
declaration 104582_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,3,3,1,3,1,3,1,901.5083333333334,2904.866666666667,0.0,3606.0333333333338,1375.178315542038,64669.0,216362.0,0.0,258676.0,103043.90849859426,124814.0,283138.0,0.0,499256.0,129073.75695056426,283138.0,232019.58,0.18054242763246192
declaration 104587_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,3,1,3,1,3,1,15518.075,60517.8,0.0,62072.3,30008.76383768613,954403.25,3724338.0,0.0,3817613.0,1847146.4999404487,1086808.25,3631068.0,0.0,4347233.0,1718211.172680932,622900.0,361856.56,0.41907760073848127
declaration 104592_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,3,3,1,3,1,3,1,358.8083333333333,1301.7333333333331,0.0,1435.2333333333331,631.0980472777409,41359.0,86114.0,0.0,165436.0,47502.49369594541,114031.75,370622.0,0.0,456127.0,174645.0843556249,370622.0,319075.7,0.13908055242268402
declaration 104597_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,4,0,3,1,4,0,1591.4333333333334,5186.516666666666,0.0,6365.733333333334,2460.295342215224,113178.75,381944.0,0.0,452715.0,182253.9333482728,96095.375,384381.5,0.0,384381.5,192190.75,671532.0,531998.75,0.20778347122698546
declaration 104603_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,1,3,1,3,1,318.2416666666667,1123.85,0.0,1272.9666666666667,541.6376153747899,35957.25,76378.0,0.0,143829.0,41674.10128905001,110868.25,367105.0,0.0,443473.0,173422.23552431216,367105.0,318556.47,0.13224698996199996
declaration 104608_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,1,3,1,3,1,317.48750000000007,1104.9,0.0,1269.9500000000003,530.6591186954481,35627.75,76197.0,0.0,142511.0,41331.41277023244,110829.25,367130.0,0.0,443317.0,173344.27417017077,367130.0,318556.47,0.13230608027129354
declaration 104613_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,1,3,1,4910.25,10007.033333333333,0.0,19641.0,5671.894667471257,439125.0,1178460.0,0.0,1756500.0,563197.0757937817,319276.75,600422.0,0.0,1277107.0,314437.72473986534,98649.0,246015.66,1.49384845512879
declaration 104618_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,3,1,3,1,3,1,1454.7,5775.516666666666,0.0,5818.8,2880.6164577832733,173916.25,349128.0,0.0,695665.0,200822.24768249659,158480.25,346531.0,0.0,633921.0,183244.1593910067,284796.0,230412.45,0.19095614711934156
declaration 104623_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,3,1,3,1,3,1,1846.875,5732.616666666667,0.0,7387.5,2705.373474405802,196807.25,443250.0,0.0,787229.0,230833.39809969006,158258.5,343957.0,0.0,633034.0,146062.1604078209,189795.0,191719.89,0.010141945915329699
declaration 104628_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,1,4,0,3,1,4,0,2450.0916666666662,9530.883333333331,0.0,9800.366666666665,4722.180695526559,151092.5,588022.0,0.0,604370.0,291384.94977206126,105114.35,420457.4,0.0,420457.4,210228.7,1253706.0,548157.56,0.5627702487664572
declaration 104634_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,4,0,3,1,4,0,2489.2666666666664,5653.016666666666,0.0,9957.066666666666,2926.6064432237076,234153.25,597424.0,0.0,936613.0,290201.6092734785,21593.75,86375.0,0.0,86375.0,43187.5,375658.0,313252.25,0.16612384136634917
declaration 104640_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4,0,3,1,4,0,2506.425,6062.9,0.0,10025.7,2600.6110980384474,371525.0,601542.0,0.0,1486100.0,266631.4391289969,66492.25,265969.0,0.0,265969.0,132984.5,630462.0,502941.38,0.20226536254365846
declaration 104646_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,1,3,1,4316.674999999999,8840.05,0.0,17266.699999999997,4987.248236966918,391605.25,1036002.0,0.0,1566421.0,497063.80733220093,307342.75,530403.0,0.0,1229371.0,255933.58637789218,193377.0,259380.72,0.3413214536889082
declaration 104651_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,4,0,3,1,4,0,2081.6458333333335,7044.633333333333,0.0,8326.583333333334,3360.617091188456,144461.5,499595.0,0.0,577846.0,239469.3220024923,21160.75,84643.0,0.0,84643.0,42321.5,463705.0,320971.22,0.3078116070562103
declaration 104657_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,3,1,3,1,3,1,7460.295833333333,27155.866666666665,0.0,29841.18333333333,13145.819956988264,1281124.0,1790471.0,0.0,5124496.0,856615.3483662703,134645.5,377463.0,0.0,538582.0,166328.2132141147,377463.0,268284.16,0.2892438298588206
declaration 104662_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,1,3,1,3,1,3962.979166666667,6800.916666666667,0.0,15851.916666666668,3114.4277376481878,486677.0,951115.0,0.0,1946708.0,395352.8037833213,201832.0,363577.0,0.0,807328.0,154159.3689941246,264268.0,243856.39,0.07723829360724718
declaration 104667_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,4,0,3,1,4,0,2712.125,9700.316666666668,0.0,10848.5,4690.072339023971,179961.0,650910.0,0.0,719844.0,315640.06597494346,6637.5,26550.0,0.0,26550.0,13275.0,303353.0,292897.22,0.03446737381862055
declaration 104673_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,4,0,3,1,4,0,1773.875,5316.7,0.0,7095.5,2506.3027951583417,186185.0,425730.0,0.0,744740.0,219356.21262533992,50199.25,200797.0,0.0,200797.0,100398.5,528092.0,460138.25,0.12867786294812267
declaration 104679_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,0,3,1,4,0,358.7375,1289.6833333333334,0.0,1434.95,624.3944925218885,23703.75,86097.0,0.0,94815.0,41797.89074722152,1.0,4.0,0.0,4.0,2.0,197818.0,246168.7,0.24442013934525675
declaration 104685_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4,0,3,1,4,0,341.42499999999995,1288.5833333333333,0.0,1365.6999999999998,632.2196759126618,21750.0,81942.0,0.0,87000.0,40182.2359341372,0.75,3.0,0.0,3.0,1.5,197821.0,244372.17,0.23531966714858382
declaration 104691_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1,3,1,3,1,307.84999999999997,1224.0333333333333,0.0,1231.3999999999999,610.7984952927208,18582.5,73884.0,0.0,74330.0,36868.25016641464,68857.25,201549.0,0.0,275429.0,94957.24493818257,201549.0,178766.64,0.1130363304953138
declaration 104696_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,1,3,1,3,1,1051.5958333333333,3464.766666666667,0.0,4206.383333333333,1646.3130367230467,74221.5,252383.0,0.0,296886.0,120612.10205309693,149482.5,345553.0,0.0,597930.0,158348.60557327306,345553.0,299941.9,0.13199449505575123
declaration 104703_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,4,0,3,1,4,0,710.1875,1446.2,0.0,2840.75,820.126628815128,63534.75,170445.0,0.0,254139.0,81457.57907187029,0.25,1.0,0.0,1.0,0.5,371799.0,292428.1,0.2134779981925718
declaration 104709_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,4,0,3,1,4,0,694.5541666666666,1444.8333333333333,0.0,2778.2166666666662,803.254782625155,61675.0,166693.0,0.0,246700.0,79523.19111219485,0.25,1.0,0.0,1.0,0.5,371800.0,292428.1,0.21348011363636363
declaration 104715_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,1,4,0,3,1,4,0,2779.6666666666665,9785.033333333333,0.0,11118.666666666666,4712.359684363537,186786.0,667120.0,0.0,747144.0,322436.5237665651,21532.625,86130.5,0.0,86130.5,43065.25,476150.0,321375.62,0.3250538170744513
declaration 104721_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,4,0,3,1,4,0,655.4791666666666,1434.2333333333331,0.0,2621.9166666666665,763.4331741323143,57147.25,157315.0,0.0,228589.0,74750.48892760948,52796.375,211185.5,0.0,211185.5,105592.75,630983.0,464358.56,0.26407119922406785
declaration 104727_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,3,1,3,1,3,1,275.63333333333327,973.6833333333332,0.0,1102.533333333333,469.3108531153438,31144.25,66152.0,0.0,124577.0,36099.29272044906,44503.5,111864.0,0.0,178014.0,51846.11566613903,111864.0,106431.97,0.0485592438139169
declaration 104732_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,3,3,1,3,1,3,1,1789.6833333333334,5628.233333333334,0.0,7158.733333333334,2654.255297560811,236999.0,429524.0,0.0,947996.0,224530.61319264834,157451.75,337694.0,0.0,629807.0,181993.8747950509,290672.0,232506.16,0.2001081760541091
declaration 104737_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,3,1,3,1,3,1,321.71666666666664,1158.0666666666666,0.0,1286.8666666666666,560.8513751431835,21237.25,77212.0,0.0,84949.0,37493.69662023205,113873.75,378292.0,0.0,455495.0,179000.48670767163,378292.0,319823.88,0.15455818521142398
declaration 104742_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,0,3,1,4,0,2183.4041666666667,7398.266666666666,0.0,8733.616666666667,3533.081974349994,241983.75,524017.0,0.0,967935.0,281319.9246425974,5847.75,23391.0,0.0,23391.0,11695.5,190110.0,263612.97,0.38663388959023726
declaration 104748_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,1,3,1,108.38333333333333,363.81666666666666,0.0,433.5333333333333,173.42455238624768,7549.5,26012.0,0.0,30198.0,12465.176038334423,112666.0,424655.0,0.0,450664.0,208207.69793806056,424655.0,350239.88,0.17523666270266453
declaration 104753_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,3,1,3,1,71.97916666666667,240.61666666666667,0.0,287.9166666666667,114.60565833019021,5029.25,17275.0,0.0,20117.0,8272.574422955246,110481.75,424656.0,0.0,441927.0,209542.6038850254,424656.0,352745.38,0.16933853519083683
declaration 104758_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,1,3,1,3,1,266.59166666666664,996.0333333333332,0.0,1066.3666666666666,486.7156934019116,31564.0,63982.0,0.0,126256.0,35745.98252484699,110059.5,377512.0,0.0,440238.0,180409.92020303835,377512.0,319075.7,0.15479325822755302
declaration 104763_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,3,1,3,1,2060.9083333333333,8204.833333333334,0.0,8243.633333333333,4095.990680294031,124237.25,494618.0,0.0,496949.0,246922.93559377996,175139.0,492290.0,0.0,700556.0,232430.54010607128,205941.0,195061.98,0.05282588520498589
declaration 104768_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,3,1,3,1,3,1,4346.125,15600.333333333334,0.0,17384.5,7549.7763857184445,287534.5,1043070.0,0.0,1150138.0,506211.54107843095,309978.75,936020.0,0.0,1239915.0,425047.8515754628,196863.0,262699.06,0.3344257808729929
declaration 104773_4,1,0,0,1,0,0,0,0,0,0,1,0,1,3,1,4,1,0,1,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,3,1,3,1,3,1,5104.483333333333,14653.133333333331,0.0,20417.93333333333,6921.3209770941085,392754.25,1225076.0,0.0,1571017.0,578338.457294328,396281.25,879188.0,0.0,1585125.0,362441.4989883425,360102.0,302462.5,0.1600643706505379
declaration 104778_4,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,1,4,0,3,1,4,0,40.287499999999994,97.48333333333332,0.0,161.14999999999998,47.036460198052346,3425.5,9669.0,0.0,13702.0,4516.308558989299,160375.75,641503.0,0.0,641503.0,320751.5,969296.0,764435.1,0.21135017063930936
