Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,Segment_Prediction_0,Segment_Prediction_1,C_S1_0.0,C_S1_1.0,C_S2_0.0,C_S2_1.0,C_S3_0.0,C_S3_1.0,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,Predicted_Distance_mean,Predicted_Distance_max,Predicted_Distance_min,Predicted_Distance_sum,Predicted_Distance_std,true_value,predicted_value,relative_error
declaration 109690_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,2,6,0,5,1,5,1,3443.433333333334,9602.816666666668,0.0,20660.600000000002,4091.997461808163,524248.1666666667,1239636.0,0.0,3145489.0,570537.6435729432,101532.5,497047.0,0.0,609195.0,198886.80337091247,0.0,2.3537593,0.2942199110984802
declaration 109696_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,0,5,1,5,1,2415.616666666667,7074.666666666667,0.0,14493.7,3307.5895402006045,372764.5,869622.0,0.0,2236587.0,331023.69111031917,70507.83333333333,374026.0,0.0,423047.0,149980.25186592623,0.0,2.3537593,0.2942199110984802
declaration 109702_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,6,0,5,1,5,1,3126.172222222222,8996.816666666668,0.0,18757.033333333333,3445.7550385247237,422867.0,1125422.0,0.0,2537202.0,466302.1909834866,134467.33333333334,539809.0,0.0,806804.0,225473.4148866927,0.0,2.3537593,0.2942199110984802
declaration 109708_6,2,0,0,0,0,1,1,0,0,0,2,0,0,6,0,6,2,1,3,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,6,0,6,0,6,0,1992.2694444444444,10426.85,0.0,11953.616666666667,4169.415917839714,461766.0,717217.0,0.0,2770596.0,359359.34072679956,0.0,0.0,0.0,0.0,0.0,1127060.0,738923.1,0.34437995758877077
declaration 109743_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,0,5,1,5,1,2440.5333333333333,6899.216666666666,0.0,14643.199999999999,2902.8321345234936,303143.8333333333,878592.0,0.0,1818863.0,386461.4589489703,102707.0,413953.0,0.0,616242.0,172618.39915605754,0.0,2.3537593,0.2942199110984802
declaration 109759_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,5,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,0,5,1,5,1,734.0638888888889,2998.7833333333333,0.0,4404.383333333333,1179.4722114580961,82419.16666666667,264263.0,0.0,494515.0,97048.6076219884,29988.333333333332,179927.0,0.0,179930.0,73454.64521911916,0.0,2.3537593,0.2942199110984802
declaration 109775_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,2,0,0,0,4,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2,6,0,5,1,5,1,2391.1694444444443,9551.15,0.0,14347.016666666666,3677.188969752373,461020.3333333333,860821.0,0.0,2766122.0,369229.62052504224,35366.833333333336,177919.0,0.0,212201.0,71169.58435291488,0.0,2.3537593,0.2942199110984802
declaration 109781_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,2,6,0,5,1,5,1,2232.7000000000003,9530.366666666669,0.0,13396.200000000003,3781.044389304216,336109.6666666667,803772.0,0.0,2016658.0,370378.5942230823,39443.333333333336,192964.0,0.0,236660.0,77213.71179438705,0.0,2.3537593,0.2942199110984802
declaration 109802_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,2,0,0,0,4,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,4,2,6,0,5,1,5,1,3086.808333333333,7969.066666666667,0.0,18520.85,3356.6005148852278,480804.8333333333,1111251.0,0.0,2884829.0,430722.07636730984,91628.16666666667,380141.0,0.0,549769.0,156784.2547610144,0.0,2.3537593,0.2942199110984802
declaration 109808_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,6,0,5,1,5,1,2945.8305555555557,10009.933333333332,0.0,17674.983333333334,4174.766376263423,310173.6666666667,1060499.0,0.0,1861042.0,456278.7024688602,160855.16666666666,600596.0,0.0,965131.0,260136.50784956475,0.0,2.3537593,0.2942199110984802
declaration 109829_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,2,0,0,0,4,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,0,5,1,5,1,2882.5305555555556,7711.733333333334,0.0,17295.183333333334,3307.8728240436176,382996.6666666667,1037711.0,0.0,2297980.0,429435.1384824799,84694.0,374040.0,0.0,508164.0,151563.0081253338,0.0,2.3537593,0.2942199110984802
declaration 109835_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,2,0,0,0,4,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,2,6,0,5,1,5,1,1880.5277777777776,5975.466666666666,0.0,11283.166666666666,2365.714154674996,269166.6666666667,676990.0,0.0,1615000.0,289471.3652309441,44101.55555555556,205418.0,0.0,264609.3333333334,82499.07326904862,0.0,2.3537593,0.2942199110984802
declaration 109851_6,1,0,0,1,1,0,1,0,0,0,2,0,0,6,0,6,2,0,3,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,5,1,5,1,6,0,26681.463888888888,158723.85,0.0,160088.78333333333,64689.36947032712,7951432.5,9605327.0,0.0,47708595.0,3895520.5001776977,39063.5,155855.0,0.0,234381.0,65270.77678027128,790322.0,430455.22,0.4553419761185947
declaration 109874_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2,6,0,5,1,5,1,6549.386111111111,26051.666666666668,0.0,39296.316666666666,9808.325257274595,1651209.3333333333,2357779.0,0.0,9907256.0,848950.1880663356,62935.333333333336,270378.0,0.0,377612.0,110307.07733353588,0.0,2.3537593,0.2942199110984802
declaration 109885_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,2,6,0,5,1,5,1,2218.5805555555557,7090.0,0.0,13311.483333333334,2692.519281771806,277701.5,798689.0,0.0,1666209.0,337791.7402872664,104559.7222222222,425390.3333333333,0.0,627358.3333333333,176721.0206230797,0.0,2.3537593,0.2942199110984802
declaration 109891_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,6,0,5,1,5,1,1758.3833333333332,7362.166666666667,0.0,10550.3,2837.935764953111,271789.0,633018.0,0.0,1630734.0,299707.2702247979,30240.5,96726.0,0.0,181443.0,47002.04702669874,0.0,2.3537593,0.2942199110984802
declaration 109902_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,6,0,5,1,5,1,1752.1805555555554,4655.65,0.0,10513.083333333332,2151.974654498015,196802.16666666666,630785.0,0.0,1180813.0,248479.60016662668,88164.0,279339.0,0.0,528984.0,136905.48387117297,0.0,2.3537593,0.2942199110984802
declaration 109918_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,2,6,0,5,1,5,1,1721.461111111111,5817.6,0.0,10328.766666666666,2398.7970311680688,253551.16666666666,619726.0,0.0,1521307.0,264766.07493968453,33808.166666666664,202847.0,0.0,202849.0,82811.77768027123,0.0,2.3537593,0.2942199110984802
declaration 109924_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,6,0,5,1,5,1,2680.302777777778,6337.25,0.0,16081.816666666668,2728.9624489378675,384946.8333333333,964909.0,0.0,2309681.0,367984.9723885021,89656.16666666667,380235.0,0.0,537937.0,155704.3395033249,0.0,2.3537593,0.2942199110984802
declaration 109930_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,6,0,5,1,5,1,1716.4416666666666,6723.15,0.0,10298.65,2801.66591002865,173359.0,617919.0,0.0,1040154.0,272727.2981313018,101436.83333333333,403389.0,0.0,608621.0,169178.17365418823,0.0,2.3537593,0.2942199110984802
declaration 109936_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,2,6,0,5,1,5,1,2664.211111111111,5592.683333333333,0.0,15985.266666666666,2478.220933489423,400593.8333333333,959116.0,0.0,2403563.0,373147.2000320606,77642.33333333333,335561.0,0.0,465854.0,136680.25389011635,0.0,2.3537593,0.2942199110984802
declaration 109942_6,2,0,0,0,0,0,1,0,0,1,2,0,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,6,0,6,0,6,0,1328.125,5462.25,0.0,7968.75,2128.051084123426,284684.6666666667,478125.0,0.0,1708108.0,227253.24200166357,0.0,0.0,0.0,0.0,0.0,723176.0,784847.56,0.08527877377014724
declaration 109977_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,0,5,1,5,1,4853.288888888888,18552.8,0.0,29119.73333333333,7179.7199554924355,607843.6666666666,1747184.0,0.0,3647062.0,758623.7862763511,246571.0,1113168.0,0.0,1479426.0,449111.20461239887,0.0,2.3537593,0.2942199110984802
declaration 110013_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,0,5,1,5,1,2376.0583333333334,6268.6,0.0,14256.35,2427.2586201481154,320456.0,855381.0,0.0,1922736.0,323712.0564767398,84574.5,376116.0,0.0,507447.0,152180.1568638303,0.0,2.3537593,0.2942199110984802
declaration 110034_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,6,0,5,1,5,1,2209.733333333333,7089.666666666667,0.0,13258.4,2694.6733825786346,275553.5,795504.0,0.0,1653321.0,336756.92139331007,104563.05555555555,425390.3333333333,0.0,627378.3333333333,176723.22559005042,0.0,2.3537593,0.2942199110984802
declaration 110045_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,6,0,5,1,5,1,1458.716666666667,6196.05,0.0,8752.300000000001,2518.374310476238,139555.0,525138.0,0.0,837330.0,202974.27160110712,61961.0,371763.0,0.0,371766.0,151771.36426348682,0.0,2.3537593,0.2942199110984802
declaration 110051_6,1,1,0,0,1,0,1,0,0,0,2,0,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,6,0,6,0,6,0,644.4,2556.25,0.0,3866.4,1016.2705623996005,121203.0,231984.0,0.0,727218.0,97601.08522347485,0.0,0.0,0.0,0.0,0.0,287465.0,723366.9,1.516365035743482
declaration 110070_6,0,0,0,0,2,0,2,0,0,0,2,0,0,6,0,6,2,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,6,0,6,0,6,0,1651.7611111111112,5868.3,0.0,9910.566666666668,2322.5226338968073,215528.0,594634.0,0.0,1293168.0,274361.1283961341,0.0,0.0,0.0,0.0,0.0,1668378.0,801308.56,0.5197080262985966
declaration 110091_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,6,0,5,1,5,1,1953.033333333333,3885.4166666666665,0.0,11718.199999999999,1375.3914569637577,400282.5,703092.0,0.0,2401695.0,262466.0850591939,33317.666666666664,113570.0,0.0,199906.0,52329.051822736736,0.0,2.3537593,0.2942199110984802
declaration 110107_6,1,0,0,1,1,0,1,0,0,0,2,0,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,5,1,5,1,6,0,1003.5749999999999,5821.0,0.0,6021.45,2361.0593039930664,238725.0,361287.0,0.0,1432350.0,184779.27224339856,11889.666666666666,70479.0,0.0,71338.0,28704.850744546064,268230.0,345828.28,0.2892975478134437
declaration 110120_6,1,0,0,1,1,0,1,0,0,0,2,0,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,5,1,5,1,6,0,1002.5583333333333,5820.483333333334,0.0,6015.349999999999,2361.354851886471,238424.16666666666,360921.0,0.0,1430545.0,184704.45164252722,11872.666666666666,70442.0,0.0,71236.0,28694.75393633245,268196.0,345828.28,0.28946099587615026
declaration 110128_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,2,6,0,5,1,5,1,3417.538888888889,9492.25,0.0,20505.233333333334,3745.77334032294,504281.8333333333,1230314.0,0.0,3025691.0,548051.6739423088,93754.33333333333,360967.0,0.0,562526.0,153742.61312813265,0.0,2.3537593,0.2942199110984802
declaration 110139_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,0,5,1,5,1,1014.1222222222223,4542.45,0.0,6084.733333333334,1773.6779111234957,92065.83333333333,365084.0,0.0,552395.0,139686.2648772837,47575.333333333336,272547.0,0.0,285452.0,110333.97680074198,0.0,2.3537593,0.2942199110984802
declaration 110150_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,5,1,5,1,1699.2444444444445,8521.883333333333,0.0,10195.466666666667,3385.2191486202464,149278.16666666666,611728.0,0.0,895669.0,231334.55175690178,85219.16666666667,511313.0,0.0,511315.0,208742.494844166,0.0,2.3537593,0.2942199110984802
declaration 110156_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,1,0,5,0,0,0,0,2,0,1,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,2,6,0,5,1,5,1,15913.213888888888,85085.81666666667,0.0,95479.28333333333,33929.776764637834,4500910.5,5728757.0,0.0,27005463.0,2214726.5763336793,48430.5,271109.0,0.0,290583.0,109367.49661165332,0.0,2.3537593,0.2942199110984802
declaration 110162_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2,6,0,5,1,5,1,1512.2638888888887,3960.1,0.0,9073.583333333332,1687.6201289395228,207987.66666666666,544415.0,0.0,1247926.0,239828.49128547398,35813.583333333336,113572.0,0.0,214881.5,55617.51067282377,0.0,2.3537593,0.2942199110984802
declaration 110168_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,3,3,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,2,6,0,5,1,5,1,4152.061111111111,8676.733333333334,0.0,24912.36666666667,3729.451174899996,663697.6666666666,1494742.0,0.0,3982186.0,618823.7460610789,91654.0,376355.0,0.0,549924.0,155798.9406189914,0.0,2.3537593,0.2942199110984802
declaration 110179_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,6,0,5,1,5,1,1504.586111111111,4038.9666666666662,0.0,9027.516666666666,1714.2296264378956,196383.16666666666,541651.0,0.0,1178299.0,228809.12325640922,47512.833333333336,175936.0,0.0,285077.0,76577.30471730295,0.0,2.3537593,0.2942199110984802
declaration 110185_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,0,4,0,0,2,0,0,0,2,1,1,1,1,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,0,5,1,5,1,20932.241666666665,109930.08333333331,0.0,125593.44999999998,43670.01355199996,2629030.8333333335,7535607.0,0.0,15774185.0,3641317.3557204497,1170562.0,6595805.0,0.0,7023372.0,2663312.402345996,0.0,41870.17,5233.771484375
declaration 110191_6,0,0,0,1,1,0,1,1,0,0,2,0,0,6,0,6,1,0,3,1,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,6,0,40851.15277777778,244589.2,0.0,245106.9166666667,99810.94651766599,9792217.333333334,14706415.0,0.0,58753304.0,7584950.84953754,0.0,0.0,0.0,0.0,0.0,240410.0,651064.56,1.708142600141425
declaration 110227_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,5,1,5,1,1729.638888888889,4609.2,0.0,10377.833333333334,2055.6273456232466,182589.66666666666,622670.0,0.0,1095538.0,253335.14321914886,84572.16666666667,276552.0,0.0,507433.0,131812.2426915143,0.0,2.3537593,0.2942199110984802
declaration 110248_6,1,1,0,0,0,0,1,0,0,1,2,0,0,6,0,6,1,1,3,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,6,0,6,0,2343.083333333333,12884.05,0.0,14058.499999999998,5176.811558521755,302766.1666666667,843510.0,0.0,1816597.0,419694.08794998133,0.0,0.0,0.0,0.0,0.0,623873.0,746657.44,0.19680998776994676
declaration 110258_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,0,5,1,5,1,551.925,3089.8166666666666,0.0,3311.5499999999997,1244.2953612721271,36944.833333333336,198693.0,0.0,221669.0,79419.278302983,31724.333333333332,185389.0,0.0,190346.0,75306.1129223031,0.0,2.3537593,0.2942199110984802
declaration 110269_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,6,0,5,1,5,1,1501.9250000000002,6156.033333333334,0.0,9011.550000000001,2524.150507106852,148479.16666666666,540693.0,0.0,890875.0,209204.35114730924,61560.833333333336,369362.0,0.0,369365.0,150791.1601181139,0.0,2.3537593,0.2942199110984802
declaration 110275_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,6,0,5,1,5,1,2219.9472222222225,5765.2,0.0,13319.683333333334,2490.5087714364413,259535.66666666666,799181.0,0.0,1557214.0,324276.76192886016,106323.0,345912.0,0.0,637938.0,165593.9699663004,0.0,2.3537593,0.2942199110984802
declaration 110281_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2,6,0,5,1,5,1,4859.475,13143.766666666666,0.0,29156.850000000002,5742.936365346273,617139.1666666666,1749411.0,0.0,3702835.0,773667.8207030242,194560.16666666666,788626.0,0.0,1167361.0,328100.355800122,0.0,2.3537593,0.2942199110984802
declaration 110297_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,6,0,5,1,5,1,2175.4,7365.116666666667,0.0,13052.400000000001,3138.3387820805947,305777.6666666667,783144.0,0.0,1834666.0,332051.4810740447,47598.5,284826.0,0.0,285591.0,116217.66843944168,0.0,2.3537593,0.2942199110984802
declaration 110318_6,1,1,0,1,0,0,0,0,0,0,1,1,1,4,2,6,1,1,1,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,6,0,5,1,5,1,1274.3333333333333,6156.333333333333,0.0,7646.0,2430.9573134192765,109950.83333333333,458760.0,0.0,659705.0,175724.11967446777,61563.666666666664,369380.0,0.0,369382.0,150798.59023434756,0.0,2.3537593,0.2942199110984802
