Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Activity_other,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,Segment_Prediction_0,Segment_Prediction_1,C_S1_0.0,C_S1_1.0,C_S2_0.0,C_S2_1.0,C_S3_0.0,C_S3_1.0,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,Predicted_Distance_mean,Predicted_Distance_max,Predicted_Distance_min,Predicted_Distance_sum,Predicted_Distance_std,true_value,predicted_value,relative_error
declaration 102709_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,2294.688888888889,6884.0,0.0,6884.066666666667,3974.460008232192,137682.66666666666,413044.0,0.0,413048.0,238469.90989500823,144885.0,413040.0,0.0,434655.0,232480.3864307697,266673.0,318286.4,0.19354567672767772
declaration 102714_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3200.4666666666667,8150.516666666666,0.0,9601.4,4347.816907783849,355038.3333333333,576084.0,0.0,1065115.0,310537.79126594774,0.0,0.0,0.0,0.0,0.0,438552.0,679866.44,0.5502527351374523
declaration 102720_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,26.2,78.51666666666667,0.0,78.6,45.307581533827694,1573.6666666666667,4716.0,0.0,4721.0,2721.341642156187,0.0,0.0,0.0,0.0,0.0,961375.0,744510.9,0.2255770380964764
declaration 102726_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,1,3,0,361.54999999999995,1083.5666666666666,0.0,1084.6499999999999,625.2850099043724,21714.666666666668,65079.0,0.0,65144.0,37554.62834769282,226665.66666666666,614983.0,0.0,679997.0,337860.13167334994,885388.0,808489.9,0.08685245903490899
declaration 102731_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,3,0,1746.8277777777778,5232.55,0.0,5240.483333333334,3018.7266011208794,104968.33333333333,314429.0,0.0,314905.0,181398.41455848873,107969.33333333333,313953.0,0.0,323908.0,178456.51769081826,289298.0,318331.06,0.10035694163112086
declaration 102736_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,3,0,1742.95,5226.5,0.0,5228.85,3016.8430241727856,104624.0,313731.0,0.0,313872.0,181091.9878321512,107871.0,313590.0,0.0,323613.0,178228.3517092609,289368.0,318331.06,0.10009075813497001
declaration 102741_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,2760.866666666667,8281.766666666666,0.0,8282.6,4781.239669908957,165668.66666666666,496956.0,0.0,497006.0,286903.2477078873,186412.66666666666,496906.0,0.0,559238.0,270695.21992331767,439642.0,348171.78,0.20805614283894625
declaration 102746_3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,38684.61666666667,116007.25,0.0,116053.85,66963.36880781039,4641222.0,6963231.0,0.0,13923666.0,4019416.399723597,0.0,0.0,0.0,0.0,0.0,873068.0,1126146.9,0.2898730396715949
declaration 102754_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,3,0,3,0,8320.283333333333,16214.5,0.0,24960.85,8115.642437036844,823507.0,1497651.0,0.0,2470521.0,759915.5273956441,0.0,0.0,0.0,0.0,0.0,869648.0,682941.44,0.21469210818630066
declaration 102760_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,1,2,1,3,0,32.7111111111111,97.33333333333331,0.0,98.13333333333331,55.965915553162375,1978.6666666666667,5888.0,0.0,5936.0,3385.667044074673,287418.6666666667,856416.0,0.0,862256.0,492774.7968446979,1145346.0,986354.06,0.13881563955346246
declaration 102765_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,1,2,1,3,0,2408.75,7226.116666666667,0.0,7226.25,4171.961913210352,144527.66666666666,433575.0,0.0,433583.0,250322.33359477404,288472.6666666667,433567.0,0.0,865418.0,249826.13098779984,715395.0,465317.28,0.3495659303601507
declaration 102770_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,3,0,1482.6000000000001,4447.633333333333,0.0,4447.8,2567.79419108654,88959.33333333333,266868.0,0.0,266878.0,154073.42496788126,90579.66666666667,266858.0,0.0,271739.0,152681.02089759987,273199.0,322864.53,0.18179250747623527
declaration 102775_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,3,0,2001.1333333333332,6001.433333333333,0.0,6003.4,3464.3615623148294,120107.33333333333,360204.0,0.0,360322.0,207929.82106791064,168775.66666666666,360086.0,0.0,506327.0,181097.59868737447,525170.0,428619.28,0.183846599672487
declaration 102780_3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,2369.0722222222225,7104.933333333333,0.0,7107.216666666667,4101.376189915247,142190.0,426433.0,0.0,426570.0,246161.66837873033,0.0,0.0,0.0,0.0,0.0,60331.0,487743.44,7.084458031526081
declaration 102785_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,3,0,3,0,608.2111111111111,1597.4666666666667,0.0,1824.6333333333332,864.2170382833581,41036.0,109478.0,0.0,123108.0,59663.00988049463,0.0,0.0,0.0,0.0,0.0,527230.0,726222.5,0.37743015382280976
declaration 102791_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,1,2,1,3,0,434.4888888888889,1303.05,0.0,1303.4666666666667,752.196015812171,26077.666666666668,78208.0,0.0,78233.0,45146.194704906564,141520.66666666666,346379.0,0.0,424562.0,181668.2358705928,546708.0,453998.38,0.16957795569115505
declaration 102796_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,12.700000000000001,37.983333333333334,0.0,38.1,21.896086662029614,764.3333333333334,2286.0,0.0,2293.0,1317.8066373081194,0.0,0.0,0.0,0.0,0.0,1216553.0,726911.1,0.40248297854676285
declaration 102802_3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,3,0,3,0,83.27222222222221,248.91666666666663,0.0,249.81666666666663,143.4530026924549,5014.333333333333,14989.0,0.0,15043.0,8638.3569232426,0.0,0.0,0.0,0.0,0.0,1133339.0,972107.7,0.14226221148306023
declaration 102811_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,3,0,1512.5111111111112,4537.366666666667,0.0,4537.533333333334,2619.6017552150797,90754.0,272252.0,0.0,272262.0,157181.87881559375,118460.0,272242.0,0.0,355380.0,139515.80342025773,269013.0,318185.03,0.18278682164058985
declaration 102816_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,13485.427777777777,40286.96666666667,0.0,40456.28333333333,23210.967927746366,1614865.0,2427377.0,0.0,4844595.0,1398523.3381996169,82693.33333333333,237921.0,0.0,248080.0,134527.03332168347,528007.0,354881.88,0.32788414736925836
declaration 102821_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,2,1,2,1,3,0,434.3388888888889,1295.3666666666666,0.0,1303.0166666666667,745.6817392183501,26213.333333333332,78181.0,0.0,78640.0,45005.90466075905,183136.33333333334,471687.0,0.0,549409.0,252895.81401504716,810972.0,631745.4,0.22100223558889825
declaration 102826_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,3,0,13.755555555555558,41.2,0.0,41.26666666666667,23.767609456132927,826.6666666666666,2476.0,0.0,2480.0,1428.3659661772026,5209.333333333333,13156.0,0.0,15628.0,6992.126238372225,278197.0,260793.94,0.06255661455731011
declaration 102831_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,434.6611111111111,1290.9,0.0,1303.9833333333333,741.5534839356073,26341.333333333332,78239.0,0.0,79024.0,44946.41154011445,77141.0,153969.0,0.0,231423.0,76984.97721633747,790260.0,427668.1,0.45882609046389794
declaration 102836_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,2,1,3,0,314.21666666666675,942.5666666666668,0.0,942.6500000000002,544.1670640631526,18854.666666666668,56559.0,0.0,56564.0,32652.910595126636,25708.666666666668,56554.0,0.0,77126.0,28624.77488703332,205756.0,233815.84,0.13637436453857968
declaration 102841_3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,810.7777777777778,2432.3,0.0,2432.3333333333335,1404.2794373443444,48647.333333333336,145940.0,0.0,145942.0,84257.92094119896,0.0,0.0,0.0,0.0,0.0,965704.0,845463.8,0.12451039604267974
declaration 102849_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,3,0,3,0,3,0,464.6444444444444,1393.8666666666666,0.0,1393.9333333333332,804.7300508958359,27880.0,83636.0,0.0,83640.0,48286.112454824935,0.0,0.0,0.0,0.0,0.0,978455.0,710031.75,0.27433377109831314
declaration 102855_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,17.58888888888889,52.5,0.0,52.766666666666666,30.234203099090227,1060.6666666666667,3166.0,0.0,3182.0,1823.289700879521,21115.333333333332,60196.0,0.0,63346.0,33881.47731922759,696245.0,350639.84,0.49638439952890145
declaration 102860_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,408.2944444444444,1224.85,0.0,1224.8833333333332,707.1578549088309,24498.333333333332,73493.0,0.0,73495.0,42430.62599506792,109488.0,254973.0,0.0,328464.0,131242.69765971744,621229.0,462256.28,0.25590035035389525
declaration 102865_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,1,2,1,3,0,5.3,15.8,0.0,15.9,9.093404203047394,320.0,954.0,0.0,960.0,549.068301762176,12145.333333333334,35488.0,0.0,36436.0,20220.898628234438,629237.0,308361.47,0.5099438387284918
declaration 102870_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,2814.172222222223,8323.2,0.0,8442.516666666668,4771.33098925043,171236.66666666666,506551.0,0.0,513710.0,290412.791426847,0.0,0.0,0.0,0.0,0.0,1056152.0,686576.2,0.34992672692945714
declaration 102876_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,2,1,2,1,3,0,1897.1611111111113,5679.1,0.0,5691.483333333334,3275.2610058136897,114077.33333333333,341489.0,0.0,342232.0,196944.6308339817,120004.0,340746.0,0.0,360012.0,191410.7301380986,206896.0,341082.9,0.6485717763997371
declaration 102881_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,3,0,3,0,3,0,1362.1277777777777,4086.35,0.0,4086.383333333333,2359.245650057411,81728.33333333333,245183.0,0.0,245185.0,141555.89370398302,0.0,0.0,0.0,0.0,0.0,552842.0,714583.7,0.29256403728370856
declaration 102887_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,1819.8388888888887,5449.466666666666,0.0,5459.516666666666,3143.353878349849,109391.33333333333,327571.0,0.0,328174.0,188949.374469283,134201.66666666666,326968.0,0.0,402605.0,171170.62654653494,446683.0,344673.72,0.22837063700655721
declaration 102892_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,2,1,3,0,771.1444444444445,2313.383333333333,0.0,2313.4333333333334,1335.618056716038,46269.666666666664,138806.0,0.0,138809.0,80138.81545376955,107138.33333333333,182612.0,0.0,321415.0,95335.06161079109,551897.0,413315.2,0.25110086211738786
declaration 102897_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,3,0,439.63888888888886,1316.8166666666666,0.0,1318.9166666666665,759.6589648456538,26420.333333333332,79135.0,0.0,79261.0,45652.283955278006,0.0,0.0,0.0,0.0,0.0,542706.0,691370.25,0.27393146565543774
declaration 102903_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,2,1,2,1,3,0,934.2222222222223,2802.366666666667,0.0,2802.666666666667,1617.8605537812837,56059.333333333336,168160.0,0.0,168178.0,97082.02553167776,58990.333333333336,168142.0,0.0,176971.0,94631.13949611584,379454.0,393212.94,0.036259829913507305
declaration 102908_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,3,0,66.69444444444444,193.36666666666667,0.0,200.08333333333334,109.75275538598025,4136.0,12005.0,0.0,12408.0,6817.732247602571,10233.666666666666,19099.0,0.0,30701.0,9622.744012667765,444593.0,318772.3,0.283001953472052
declaration 102913_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,3,0,3,0,398.7944444444445,1196.2666666666669,0.0,1196.3833333333334,690.6312057204011,23930.0,71783.0,0.0,71790.0,41441.91379509397,0.0,0.0,0.0,0.0,0.0,1240506.0,709798.2,0.4278155950071987
declaration 102919_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,2,1,3,0,425.02777777777777,1255.1166666666666,0.0,1275.0833333333333,718.947383010076,25901.0,76505.0,0.0,77703.0,43828.4429680088,51997.0,80684.0,0.0,155991.0,45110.908204114,372865.0,417302.25,0.1191778525739879
declaration 102924_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,3,0,3,0,387.8333333333333,1162.5833333333333,0.0,1163.5,670.9533381275068,23288.333333333332,69810.0,0.0,69865.0,40288.95454505284,0.0,0.0,0.0,0.0,0.0,980215.0,720587.3,0.26486810291619695
declaration 102930_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,3,0,407.88888888888886,1223.6166666666666,0.0,1223.6666666666665,706.440978570541,24474.333333333332,73420.0,0.0,73423.0,42388.190765038955,0.0,0.0,0.0,0.0,0.0,633291.0,708621.4,0.11895064828017451
declaration 102936_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,2,1,3,0,22.58888888888889,66.68333333333334,0.0,67.76666666666667,38.19075052844505,1377.0,4066.0,0.0,4131.0,2328.969085239218,28622.333333333332,81866.0,0.0,85867.0,46153.74340541982,369634.0,330518.66,0.105821823073635
declaration 102941_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,3,0,3,0,296.75,885.0833333333334,0.0,890.25,509.5181615452431,17908.333333333332,53415.0,0.0,53725.0,30750.06598908909,0.0,0.0,0.0,0.0,0.0,981457.0,740987.6,0.24501264446633933
declaration 102947_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,3,0,10.861111111111112,30.016666666666666,0.0,32.583333333333336,16.63876275225793,703.0,1955.0,0.0,2109.0,1086.9944802067764,0.0,0.0,0.0,0.0,0.0,628912.0,736213.6,0.17061468854148115
declaration 102953_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,4.494444444444445,12.966666666666669,0.0,13.483333333333336,7.341706078844901,280.0,809.0,0.0,840.0,458.3895723072243,1059891.6666666667,3178897.0,0.0,3179675.0,1835112.490650732,3639979.0,2811336.2,0.22765042051066778
declaration 102958_3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,3,0,362.71666666666664,1081.2833333333333,0.0,1088.1499999999999,622.3064587573481,21900.333333333332,65289.0,0.0,65701.0,37576.252239058296,0.0,0.0,0.0,0.0,0.0,1148661.0,716538.3,0.3761968827182258
declaration 102964_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,0,2.966666666666667,8.433333333333334,0.0,8.9,4.740018752893049,187.33333333333334,534.0,0.0,562.0,300.54838767382086,20705.0,61609.0,0.0,62115.0,35424.806576747884,351578.0,315984.78,0.1012384698416852
declaration 102969_3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,1,3,0,3238.35,7390.666666666667,0.0,9715.05,3779.151987586339,342114.3333333333,582903.0,0.0,1026343.0,304375.0070165639,48921.666666666664,139463.0,0.0,146765.0,78496.04819564697,367055.0,346816.78,0.05513674721771942
