Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by BUDGET OWNER,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 107293_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8706.694444444443,26073.583333333332,0.0,26120.083333333332,15040.18493309704,1043873.3333333334,1567205.0,0.0,3131620.0,904021.9013156337,869683.0,1131204.9,0.3007094251583623
declaration 107293_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6531.558333333333,26073.583333333332,0.0,26126.233333333334,13028.032991282469,1174798.5,1567574.0,0.0,4699194.0,783200.2696877727,869314.0,657805.6,0.24330492204197793
declaration 107293_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5225.253333333333,26073.583333333332,0.0,26126.266666666666,11654.58692882692,1253354.0,1567576.0,0.0,6266770.0,700647.4361121291,869312.0,636880.8,0.2673737248536774
declaration 107293_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4573.705555555555,26073.583333333332,0.0,27442.233333333334,10545.643850691602,1318884.0,1646534.0,0.0,7913304.0,646908.4550262116,790354.0,522935.62,0.3383526558984961
declaration 107348_6,1,1,0,0,0,0,1,0,0,1,2,0,6,0,6,1,1,3,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2601.275,9851.016666666666,0.0,15607.65,3877.1110019754256,491313.8333333333,936459.0,0.0,2947883.0,458049.0359834487,188284.0,213160.98,0.1321247922022052
declaration 107364_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1756.3033333333333,4478.866666666667,0.0,8781.516666666666,2026.7557959225269,252216.2,526891.0,0.0,1261081.0,249194.67536988025,1558704.0,999602.44,0.3586964314584424
declaration 107452_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4200.772222222221,12602.133333333331,0.0,12602.316666666664,7275.792149166326,252050.0,756139.0,0.0,756150.0,436553.87980294024,1845450.0,1085597.9,0.4117435449348397
declaration 107452_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4952.775,12602.133333333331,0.0,19811.1,6128.088362318944,486204.0,1188666.0,0.0,1944816.0,588528.0306363213,1412923.0,867818.06,0.3857994650097705
declaration 107452_5,0,0,0,0,2,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3962.41,12602.133333333331,0.0,19812.05,5750.583831091993,626707.8,1188723.0,0.0,3133539.0,598732.4287239668,1412866.0,870332.6,0.3839949259165413
declaration 107452_6,0,0,0,0,2,0,2,0,0,0,2,0,6,0,6,2,0,4,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4089.9777777777776,12602.133333333331,0.0,24539.866666666665,5152.961551020568,767655.1666666666,1472392.0,0.0,4605931.0,637166.6799089282,1129197.0,840497.2,0.25566824256529197
declaration 107586_5,1,0,0,0,0,1,1,0,0,0,2,0,5,0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,589.0733333333334,2764.7,0.0,2945.366666666667,1218.0208307377632,72363.6,176722.0,0.0,361818.0,94775.87291499878,623078.0,758815.8,0.21785043365357146
declaration 107607_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24395.18888888889,71667.86666666667,0.0,73185.56666666667,40946.372263409416,2897068.6666666665,4391134.0,0.0,8691206.0,2509348.1656592283,631218.0,907808.5,0.43818538127873413
declaration 107607_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,18299.6375,71667.86666666667,0.0,73198.55,35585.9511787186,3270779.75,4391913.0,0.0,13083119.0,2180945.981194762,630439.0,656044.75,0.040615745536047104
declaration 107607_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,14640.039999999999,71667.86666666667,0.0,73200.2,31886.25425290087,3495026.2,4392012.0,0.0,17475131.0,1954181.7677368706,630340.0,657827.6,0.043607616524415395
declaration 107607_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,13158.0,71667.86666666667,0.0,78948.0,28750.047366815088,3702001.8333333335,4736880.0,0.0,22212011.0,1819916.0919796734,285472.0,493924.62,0.7302033999831857
declaration 107636_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4403.543333333333,10139.6,0.0,22017.716666666667,5278.720185586865,528617.6,1321063.0,0.0,2643088.0,553920.8319040727,527139.0,781474.1,0.4824820872673052
declaration 107732_6,1,1,0,0,0,0,1,0,0,1,2,0,6,0,6,1,1,3,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2382.0833333333335,9625.8,0.0,14292.5,3630.5975992634844,459927.6666666667,857550.0,0.0,2759566.0,405864.587085233,379350.0,833637.7,1.1975423421642284
declaration 107805_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,601.0066666666667,1243.1,0.0,3005.0333333333333,580.6685334834132,78529.2,180302.0,0.0,392646.0,80935.34383197491,938482.0,844096.8,0.10057218731952237
declaration 107853_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2972.772222222222,8918.183333333332,0.0,8918.316666666666,5148.877058596081,178369.0,535099.0,0.0,535107.0,308937.24231791805,439781.0,1031459.25,1.3453929342104365
declaration 107853_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2231.2124999999996,8918.183333333332,0.0,8924.849999999999,4457.981598157835,267649.5,535491.0,0.0,1070598.0,309050.4443964879,439389.0,696051.7,0.5841354414880664
declaration 107853_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1785.0033333333333,8918.183333333332,0.0,8925.016666666666,3987.5698174730705,321219.8,535501.0,0.0,1606099.0,293228.610638014,439379.0,678771.5,0.5448428350012177
declaration 107853_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1490.6833333333332,8918.183333333332,0.0,8944.099999999999,3638.724503693262,357124.1666666667,536646.0,0.0,2142745.0,276624.57546603965,438234.0,524305.6,0.1964056303253513
declaration 107991_6,1,1,0,0,0,0,1,0,0,1,2,0,6,0,6,1,1,3,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2890.9166666666665,9791.983333333334,0.0,17345.5,4113.276585183911,408263.1666666667,1040730.0,0.0,2449579.0,442730.7952715359,1219651.0,777200.25,0.3627683247092816
declaration 108046_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3480.096666666667,11905.0,0.0,17400.483333333334,5251.84297007039,276181.4,1044029.0,0.0,1380907.0,452043.24208674993,698407.0,582524.56,0.16592393475437675
declaration 108140_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1437.461111111111,4312.333333333333,0.0,4312.383333333333,2489.7123772041828,86248.66666666667,258743.0,0.0,258746.0,149384.47468305845,973555.0,1145913.0,0.17703981798665716
declaration 108140_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2883.4375,7221.366666666667,0.0,11533.75,3534.9449806702423,237692.75,692025.0,0.0,950771.0,326524.7142625654,540273.0,670517.7,0.24107199045667654
declaration 108140_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2306.77,7221.366666666667,0.0,11533.85,3321.8374493727947,328560.4,692031.0,0.0,1642802.0,348207.46811462846,540267.0,688009.25,0.2734615477162218
declaration 108140_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1923.1166666666668,7221.366666666667,0.0,11538.7,3116.2192658911395,389187.3333333333,692322.0,0.0,2335124.0,345039.85704997426,539976.0,666288.6,0.23392266508141102
declaration 108190_3,0,0,0,0,1,0,0,0,0,0,2,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,76.85555555555557,230.33333333333337,0.0,230.5666666666667,132.91570567399032,4616.0,13834.0,0.0,13848.0,7983.025241097513,531434.0,734190.3,0.3815267982477598
declaration 108190_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,57.737500000000004,230.33333333333337,0.0,230.95000000000002,115.06399698766674,6926.25,13857.0,0.0,27705.0,7989.669262032482,531411.0,630574.94,0.1866049771269319
declaration 108190_5,0,0,0,0,1,0,1,0,0,0,3,0,5,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50.14,230.33333333333337,0.0,250.70000000000002,101.08611469105604,8549.4,15042.0,0.0,42747.0,7813.3981595718005,530226.0,630574.94,0.18925691591887234
declaration 108190_6,1,0,0,0,1,0,1,0,0,0,3,0,6,0,6,2,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41.805555555555564,230.33333333333337,0.0,250.83333333333337,92.69034389758112,9632.833333333334,15050.0,0.0,57797.0,7475.447770312268,530218.0,710951.75,0.34086686985353193
declaration 108210_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3559.077777777778,10657.083333333334,0.0,10677.233333333334,6147.061383754692,213947.66666666666,640634.0,0.0,641843.0,369521.6985649603,2280788.0,1161547.0,0.4907255737929172
declaration 108210_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4262.2,10657.083333333334,0.0,17048.8,5212.3346536169665,416192.75,1022928.0,0.0,1664771.0,504621.7911171197,1898494.0,896415.44,0.5278281429912342
declaration 108210_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3413.4066666666668,10657.083333333334,0.0,17067.033333333333,4896.792319419701,537758.6,1024022.0,0.0,2688793.0,514658.7641183234,1897400.0,883254.44,0.534492232792242
declaration 108210_6,1,0,0,0,1,0,1,0,0,1,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2987.1277777777777,10657.083333333334,0.0,17922.766666666666,4502.570617135982,627359.8333333334,1075366.0,0.0,3764159.0,509969.8038866288,1846056.0,846264.7,0.5415823314677345
declaration 108346_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,566.5799999999999,1439.7833333333333,0.0,2832.8999999999996,729.0717459550877,69873.0,169974.0,0.0,349365.0,71748.24489142574,638062.0,636527.4,0.0024051346107431567
declaration 108421_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,327.5611111111111,981.25,0.0,982.6833333333333,566.1116375801718,19682.333333333332,58961.0,0.0,59047.0,34016.35033823196,975361.0,828758.8,0.1503055663492799
declaration 108421_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,364.23333333333335,981.25,0.0,1456.9333333333334,468.0110379752455,36615.75,87416.0,0.0,146463.0,43799.20616004359,946906.0,670080.3,0.29234759046832526
declaration 108421_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,291.39666666666665,981.25,0.0,1456.9833333333333,436.80848069326163,46776.4,87419.0,0.0,233882.0,44215.06403139093,946903.0,657776.25,0.30533935366135706
declaration 108421_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1402.3083333333334,6956.866666666667,0.0,8413.85,2749.070698592728,123118.83333333333,504831.0,0.0,738713.0,191136.02557698707,529491.0,502572.53,0.05083838771574965
declaration 108613_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174.3533333333332,4238.2,0.0,5871.766666666666,1826.8371340546785,190502.2,352306.0,0.0,952511.0,177916.38574257292,525045.0,631511.7,0.20277630964964907
declaration 108703_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,614.0666666666667,2417.1833333333334,0.0,3070.3333333333335,1040.6602939293452,45196.4,184220.0,0.0,225982.0,79476.03716404084,956604.0,688193.0,0.2805873694862242
declaration 108729_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009.0899999999997,8392.8,0.0,10045.449999999999,3612.4388763687057,156740.4,602727.0,0.0,783702.0,253459.30314805964,695590.0,618223.9,0.11122374530973705
declaration 108754_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,895.9611111111111,2687.1833333333334,0.0,2687.883333333333,1551.2439877520999,53771.666666666664,161273.0,0.0,161315.0,93098.88797581491,1061904.0,1118371.1,0.05317535765944944
declaration 108754_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,720.1416666666667,2687.1833333333334,0.0,2880.5666666666666,1314.4917323958477,83537.25,172834.0,0.0,334149.0,96551.68788227717,1050343.0,750737.2,0.2852456887892812
declaration 108754_5,0,0,0,0,2,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576.1366666666667,2687.1833333333334,0.0,2880.6833333333334,1183.0484292824947,101398.0,172841.0,0.0,506990.0,92664.46609947096,1050336.0,761835.8,0.2746741875933035
declaration 108754_6,0,0,0,0,2,0,2,0,0,0,2,0,6,0,6,2,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1648.0249999999999,7007.466666666666,0.0,9888.15,2830.7861917917585,183379.83333333334,593289.0,0.0,1100279.0,217245.22688005524,629888.0,726359.2,0.15315609679816095
declaration 108771_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.1666666666666,2787.4166666666665,0.0,2799.5,1605.8389703239584,56231.666666666664,167970.0,0.0,168695.0,96768.91421491373,1310277.0,1104180.5,0.157292312999465
declaration 108771_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4052.9125,13412.15,0.0,16211.65,6375.7667871514495,285348.5,972699.0,0.0,1141394.0,464995.6004512301,505548.0,688889.6,0.3626591836976904
declaration 108771_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3242.346666666667,13412.15,0.0,16211.733333333334,5811.444436966118,422819.6,972704.0,0.0,2114098.0,506613.4601501425,505543.0,675937.94,0.33705330209299705
declaration 108771_6,1,1,0,0,1,0,1,0,0,0,2,0,6,0,6,2,1,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3307.6861111111107,13412.15,0.0,19846.116666666665,5200.377352957898,550810.8333333334,1190767.0,0.0,3304865.0,551013.8775615063,287480.0,610021.6,1.1219619625713093
declaration 108790_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1442.027777777778,4324.733333333334,0.0,4326.083333333334,2496.4963339945343,86548.66666666667,259565.0,0.0,259646.0,149836.54540976754,0.0,370946.34,46368.29296875
declaration 108821_5,1,0,0,0,0,0,1,0,0,1,2,0,5,0,5,1,0,3,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6256.483333333333,28483.55,0.0,31282.416666666664,12444.983422910927,425917.4,1876945.0,0.0,2129587.0,814135.4930441862,88019.0,164936.6,0.8738748878083141
declaration 108877_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.833333333333332,64.53333333333333,0.0,89.5,32.54076076417254,2289.3333333333335,5370.0,0.0,6868.0,2771.0794527283647,623219.0,942710.75,0.5126476407169871
declaration 108877_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.15416666666667,231.11666666666667,0.0,320.6166666666667,104.08976483554241,6526.25,19237.0,0.0,26105.0,8770.695843736308,609352.0,653020.6,0.0716640381913902
declaration 108877_5,1,0,0,0,1,0,1,0,0,0,2,0,5,0,5,2,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.02000000000001,231.11666666666667,0.0,325.1,96.28719728557432,9122.2,19506.0,0.0,45611.0,9559.739075937166,609083.0,653847.25,0.07349449910767498
declaration 108877_6,1,0,0,1,1,0,1,0,0,0,2,0,6,0,6,2,0,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,271.1277777777778,1301.6666666666667,0.0,1626.7666666666669,512.1518093806287,23869.5,97606.0,0.0,143217.0,37121.53058132167,530983.0,525998.4,0.00938754159737694
declaration 109098_3,0,0,0,0,1,0,1,0,0,0,1,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1359.3333333333333,4077.75,0.0,4078.0,2354.21789472286,81565.0,244680.0,0.0,244695.0,141261.73393739722,890640.0,1226537.5,0.3771417183149196
declaration 109098_4,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2537.4541666666664,6071.816666666667,0.0,10149.816666666666,3040.8501095842153,213421.0,608989.0,0.0,853684.0,287832.01801397983,526331.0,689733.94,0.31045660905399836
